PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN,ARCHETYPE
Ivica Zubac,11.569230769230769,1.4307692307692308,9.292307692307693,0.3384615384615385,1.1692307692307693,1.1538461538461537,0.0,2.353846153846154,26.56923076923077,0
JD Davison,2.8,2.0,1.6,0.2,0.2,0.4,1.2,0.4,6.6,3
JT Thor,3.0833333333333335,0.4166666666666667,2.3,0.16666666666666666,0.43333333333333335,0.23333333333333334,1.2166666666666666,0.3333333333333333,11.933333333333334,3
Ja Morant,23.666666666666668,7.666666666666667,5.5,0.6666666666666666,0.5,2.8333333333333335,6.666666666666667,7.5,35.5,2
Jabari Smith Jr.,13.835616438356164,1.5753424657534247,8.136986301369863,0.6575342465753424,0.8356164383561644,1.1643835616438356,4.958904109589041,2.452054794520548,31.835616438356166,0
Jabari Walker,8.855072463768115,1.0144927536231885,7.188405797101449,0.5507246376811594,0.30434782608695654,0.8985507246376812,1.9420289855072463,2.3333333333333335,24.043478260869566,1
Jacob Toppin,2.1666666666666665,0.3333333333333333,1.1666666666666667,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,5.666666666666667,3
Jaden Hardy,7.271428571428571,1.4857142857142858,1.8142857142857143,0.3142857142857143,0.05714285714285714,0.8714285714285714,3.057142857142857,1.0571428571428572,13.614285714285714,3
Jaden Ivey,15.621621621621621,3.864864864864865,3.5135135135135136,0.7432432432432432,0.5540540540540541,2.472972972972973,4.851351351351352,4.054054054054054,29.16216216216216,2
Jaden McDaniels,10.63768115942029,1.391304347826087,3.072463768115942,0.8985507246376812,0.5507246376811594,1.2028985507246377,3.6231884057971016,1.144927536231884,29.565217391304348,1
Jaden Springer,3.5,0.8913043478260869,1.608695652173913,0.782608695652174,0.2608695652173913,0.6956521739130435,1.0217391304347827,0.9130434782608695,10.565217391304348,3
Jae Crowder,6.23404255319149,1.2553191489361701,3.1702127659574466,0.7446808510638298,0.14893617021276595,0.44680851063829785,3.382978723404255,0.723404255319149,22.93617021276596,1
Jae'Sean Tate,4.048387096774194,1.0161290322580645,3.0161290322580645,0.5806451612903226,0.1935483870967742,0.5645161290322581,1.1774193548387097,0.5806451612903226,15.838709677419354,3
Jaime Jaquez Jr.,12.166666666666666,2.638888888888889,3.861111111111111,1.0416666666666667,0.2777777777777778,1.4583333333333333,2.763888888888889,2.4305555555555554,28.694444444444443,1
Jake LaRavia,11.4375,1.75,3.75,0.875,0.375,1.34375,4.59375,3.34375,23.8125,1
Jakob Poeltl,11.361702127659575,2.617021276595745,8.617021276595745,0.723404255319149,1.574468085106383,1.5319148936170213,0.0,2.127659574468085,26.638297872340427,0
Jalen Brunson,29.08108108108108,6.797297297297297,3.6216216216216215,0.9054054054054054,0.17567567567567569,2.445945945945946,6.77027027027027,6.594594594594595,35.567567567567565,2
Jalen Duren,13.568965517241379,2.3275862068965516,11.431034482758621,0.5344827586206896,0.6724137931034483,2.0517241379310347,0.06896551724137931,2.9827586206896552,28.879310344827587,0
Jalen Green,19.70886075949367,3.6202531645569622,5.1645569620253164,0.8227848101265823,0.3291139240506329,2.2911392405063293,7.506329113924051,4.30379746835443,31.569620253164558,2
Jalen Hood-Schifino,1.1666666666666667,0.2777777777777778,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.6666666666666666,3.7777777777777777,3
Jalen Johnson,16.037735849056602,3.7358490566037736,8.773584905660377,1.169811320754717,0.8301886792452831,1.8113207547169812,3.6226415094339623,2.641509433962264,34.0377358490566,0
Jalen McDaniels,3.595744680851064,0.723404255319149,1.574468085106383,0.3617021276595745,0.10638297872340426,0.6382978723404256,1.3617021276595744,0.7872340425531915,10.659574468085106,3
Jalen Pickett,1.4583333333333333,0.875,0.5,0.16666666666666666,0.0,0.375,0.9583333333333334,0.16666666666666666,4.75,3
Jalen Smith,9.775862068965518,1.0344827586206897,5.5344827586206895,0.25862068965517243,0.6379310344827587,0.7241379310344828,2.3620689655172415,1.7413793103448276,17.189655172413794,3
Jalen Suggs,12.625,2.7916666666666665,2.9444444444444446,1.4027777777777777,0.625,1.8194444444444444,5.138888888888889,2.0694444444444446,27.11111111111111,1
Jalen Williams,19.294117647058822,4.5588235294117645,3.985294117647059,1.1470588235294117,0.6470588235294118,1.7205882352941178,3.3823529411764706,3.1176470588235294,31.33823529411765,2
Jalen Wilson,5.3,1.125,3.225,0.275,0.075,0.475,1.85,1.15,16.35,3
Jamal Cain,3.869565217391304,0.43478260869565216,1.3478260869565217,0.30434782608695654,0.21739130434782608,0.30434782608695654,1.173913043478261,1.0,9.956521739130435,3
Jamal Murray,21.214285714285715,6.517857142857143,4.232142857142857,1.0178571428571428,0.6607142857142857,2.0892857142857144,5.821428571428571,3.1785714285714284,31.5,2
Jamaree Bouyea,2.1666666666666665,1.3333333333333333,2.0,0.16666666666666666,0.0,0.6666666666666666,0.5,0.0,9.333333333333334,3
James Harden,16.652173913043477,8.695652173913043,5.115942028985507,1.0434782608695652,0.8260869565217391,2.550724637681159,6.898550724637682,4.826086956521739,34.391304347826086,2
James Johnson,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,5.166666666666667,3
James Wiseman,7.266666666666667,0.8833333333333333,5.45,0.2,0.65,1.0833333333333333,0.03333333333333333,1.7,17.75,3
Jarace Walker,3.6666666666666665,1.1666666666666667,1.8666666666666667,0.4666666666666667,0.3333333333333333,0.5666666666666667,1.7666666666666666,0.23333333333333334,10.466666666666667,3
Jared Butler,6.702702702702703,3.3783783783783785,1.5675675675675675,0.7837837837837838,0.21621621621621623,1.3243243243243243,2.027027027027027,0.972972972972973,14.945945945945946,1
Jared Rhoden,5.785714285714286,1.0,2.142857142857143,0.21428571428571427,0.9285714285714286,0.42857142857142855,2.142857142857143,0.42857142857142855,16.857142857142858,3
Jaren Jackson Jr.,22.873015873015873,2.3333333333333335,5.492063492063492,1.253968253968254,1.5396825396825398,2.4761904761904763,5.634920634920635,6.428571428571429,32.20634920634921,2
Jarred Vanderbilt,5.653846153846154,1.2307692307692308,4.730769230769231,1.3461538461538463,0.15384615384615385,1.0384615384615385,0.8846153846153846,1.3076923076923077,20.76923076923077,1
Jarrett Allen,16.68918918918919,2.7837837837837838,10.662162162162161,0.6756756756756757,1.054054054054054,1.5810810810810811,0.08108108108108109,4.054054054054054,31.972972972972972,0
Javonte Green,15.833333333333334,0.5,9.333333333333334,1.3333333333333333,1.0,0.6666666666666666,3.6666666666666665,2.1666666666666665,30.0,0
Jaxson Hayes,4.462686567164179,0.4925373134328358,3.074626865671642,0.4925373134328358,0.43283582089552236,0.6119402985074627,0.11940298507462686,1.1940298507462686,12.850746268656716,3
Jay Huff,1.2352941176470589,0.11764705882352941,0.6470588235294118,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.11764705882352941,2.7058823529411766,3
Jaylen Brown,22.925373134328357,3.5970149253731343,5.507462686567164,1.1492537313432836,0.5373134328358209,2.388059701492537,5.7611940298507465,4.298507462686567,33.40298507462686,2
Jaylen Nowell,7.7,1.5,1.7,0.4,0.2,0.7,2.5,0.9,17.9,3
Jaylin Williams,3.909090909090909,1.5909090909090908,3.393939393939394,0.4090909090909091,0.3939393939393939,0.48484848484848486,2.090909090909091,0.5606060606060606,13.030303030303031,3
Jayson Tatum,26.732394366197184,4.957746478873239,8.112676056338028,1.0140845070422535,0.5915492957746479,2.535211267605634,8.19718309859155,6.859154929577465,35.774647887323944,2
Jeff Dowtin Jr.,4.0,2.111111111111111,1.8888888888888888,0.4444444444444444,0.0,0.2222222222222222,1.3333333333333333,0.4444444444444444,10.333333333333334,3
Jeff Green,6.52,0.88,2.28,0.21333333333333335,0.4,0.6,2.0933333333333333,1.92,16.666666666666668,3
Jerami Grant,21.313725490196077,2.8823529411764706,3.5098039215686274,0.8431372549019608,0.6078431372549019,2.1176470588235294,5.1568627450980395,5.764705882352941,34.07843137254902,2
Jeremiah Robinson-Earl,2.4444444444444446,0.5277777777777778,1.6944444444444444,0.25,0.1111111111111111,0.3611111111111111,0.8611111111111112,0.3333333333333333,7.472222222222222,3
Jeremy Sochan,11.746478873239436,3.3380281690140845,6.464788732394366,0.8169014084507042,0.5492957746478874,1.8450704225352113,3.0985915492957745,1.8873239436619718,29.788732394366196,1
Jericho Sims,2.1904761904761907,0.5714285714285714,3.380952380952381,0.19047619047619047,0.4523809523809524,0.38095238095238093,0.0,0.5714285714285714,13.761904761904763,3
Jett Howard,1.8,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.2,1.5333333333333334,0.26666666666666666,3.466666666666667,3
Jevon Carter,5.086956521739131,1.3043478260869565,0.8260869565217391,0.5362318840579711,0.2318840579710145,0.5072463768115942,3.246376811594203,0.10144927536231885,13.91304347826087,3
Jimmy Butler III,21.05263157894737,5.035087719298246,5.192982456140351,1.3333333333333333,0.2631578947368421,1.7543859649122806,2.508771929824561,7.666666666666667,34.12280701754386,2
Jock Landale,5.037735849056604,1.1132075471698113,3.0943396226415096,0.33962264150943394,0.6037735849056604,0.5471698113207547,0.6415094339622641,1.1886792452830188,13.622641509433961,3
Joe Ingles,4.523076923076923,2.9846153846153847,2.0923076923076924,0.6153846153846154,0.07692307692307693,0.9846153846153847,2.4153846153846152,0.5230769230769231,17.246153846153845,3
Joel Embiid,35.0,5.5,11.083333333333334,1.1944444444444444,1.5833333333333333,3.861111111111111,3.4722222222222223,11.833333333333334,33.611111111111114,2
John Collins,15.2,1.1076923076923078,8.338461538461539,0.6,0.9230769230769231,1.4923076923076923,3.4,2.753846153846154,27.784615384615385,0
