PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN
Goga Bitadze,5.429467084639499,1.1598746081504703,4.1347962382445145,0.42946708463949845,1.0501567398119123,0.7178683385579937,0.8432601880877743,1.4106583072100314,14.432601880877742
Oshae Brissett,6.5665236051502145,0.8111587982832618,3.8583690987124464,0.5278969957081545,0.31759656652360513,0.5708154506437768,2.3948497854077253,2.0643776824034337,17.48068669527897
Robert Williams III,7.195744680851064,1.3829787234042554,6.821276595744681,0.7319148936170212,1.651063829787234,0.8680851063829788,0.029787234042553193,1.1872340425531915,20.22553191489362
Rui Hachimura,12.813056379821958,1.3026706231454006,4.86053412462908,0.6201780415430267,0.2997032640949555,0.8961424332344213,2.9258160237388724,2.1750741839762613,27.729970326409497
Jock Landale,5.407239819004525,0.9728506787330317,3.2895927601809953,0.2669683257918552,0.3936651583710407,0.6425339366515838,1.081447963800905,1.1357466063348416,12.805429864253394
Duncan Robinson,11.342789598108746,1.8368794326241136,2.631205673758865,0.5319148936170213,0.1773049645390071,1.0023640661938533,7.153664302600473,0.9196217494089834,26.03309692671395
Jordan McLaughlin,4.069444444444445,2.8020833333333335,1.4409722222222223,0.78125,0.1111111111111111,0.6527777777777778,1.6180555555555556,0.5798611111111112,14.059027777777779
Gabe Vincent,7.158273381294964,2.0467625899280577,1.5575539568345325,0.7553956834532374,0.11510791366906475,0.9748201438848921,4.266187050359712,0.6402877697841727,20.971223021582734
Drew Eubanks,5.682291666666667,0.9609375,4.447916666666667,0.3515625,0.8151041666666666,0.84375,0.13802083333333334,1.46875,15.322916666666666
Haywood Highsmith,5.371559633027523,1.0688073394495412,3.123853211009174,0.7339449541284404,0.39908256880733944,0.6284403669724771,2.6009174311926606,0.5229357798165137,19.98165137614679
Amir Coffey,6.65015479876161,1.13312693498452,1.91640866873065,0.43653250773993807,0.13312693498452013,0.5170278637770898,2.476780185758514,1.328173374613003,18.43343653250774
